steam_app_id,name,short_description,detailed_description,release_date,price_usd,is_free,metacritic_score,positive_reviews,negative_reviews,required_age,website,header_image,windows,mac,linux,genres,tags,categories,developers,publishers
100168,Steam Seed Game 168,Procedurally generated seed game number 168.,This is a deterministic sample game row 168 for coursework testing.,2013-06-30,24.38,false,93,125745,37888,0,https://example.com/game/100168,https://cdn.example.com/images/100168.jpg,true,true,false,Casual|Indie|RPG,Multiplayer|Pixel Graphics,Steam Achievements,Ubisoft,Global Games|Valve
100169,Steam Seed Game 169,Procedurally generated seed game number 169.,This is a deterministic sample game row 169 for coursework testing.,2021-06-02,0,true,45,88641,38935,12,https://example.com/game/100169,https://cdn.example.com/images/100169.jpg,true,false,false,Action|Adventure|Indie,Co-op|Pixel Graphics|Singleplayer|Story Rich,Single-player,Ubisoft,EA
100170,Steam Seed Game 170,Procedurally generated seed game number 170.,This is a deterministic sample game row 170 for coursework testing.,2021-05-16,40.64,false,59,62321,6290,0,https://example.com/game/100170,https://cdn.example.com/images/100170.jpg,true,false,false,Adventure,Multiplayer|Open World|Singleplayer|Story Rich,Single-player|Steam Achievements,CD Projekt Red|Valve,EA
100171,Steam Seed Game 171,Procedurally generated seed game number 171.,This is a deterministic sample game row 171 for coursework testing.,2015-08-16,20.57,false,65,123505,32058,0,https://example.com/game/100171,https://cdn.example.com/images/100171.jpg,true,false,false,Action|Simulation|Strategy,Open World|Pixel Graphics|Singleplayer|Story Rich,Controller Support,Ubisoft,Paradox|Ubisoft
100172,Steam Seed Game 172,Procedurally generated seed game number 172.,This is a deterministic sample game row 172 for coursework testing.,2008-05-23,41.04,false,45,175199,22535,12,https://example.com/game/100172,https://cdn.example.com/images/100172.jpg,true,false,false,Adventure|RPG|Simulation,Sandbox,Cloud Saves|Controller Support,CD Projekt Red|Indie Forge,Ubisoft|Valve
100173,Steam Seed Game 173,Procedurally generated seed game number 173.,This is a deterministic sample game row 173 for coursework testing.,2016-04-06,32.45,false,76,177661,40655,16,https://example.com/game/100173,https://cdn.example.com/images/100173.jpg,true,true,false,Action,Co-op|Sandbox|Singleplayer|Story Rich,Single-player,PlayFrame|Valve,EA|Global Games
100174,Steam Seed Game 174,Procedurally generated seed game number 174.,This is a deterministic sample game row 174 for coursework testing.,2025-07-03,7.95,false,75,104214,36184,16,https://example.com/game/100174,https://cdn.example.com/images/100174.jpg,true,false,false,Casual|Strategy,Co-op|Multiplayer|Pixel Graphics|Sandbox,Controller Support,CD Projekt Red,Valve
100175,Steam Seed Game 175,Procedurally generated seed game number 175.,This is a deterministic sample game row 175 for coursework testing.,2024-06-16,22.59,false,66,69291,25108,0,https://example.com/game/100175,https://cdn.example.com/images/100175.jpg,true,false,false,Adventure|Indie|Simulation,Multiplayer|Open World|Pixel Graphics|Singleplayer,Cloud Saves,Bethesda|Valve,EA|Global Games
100176,Steam Seed Game 176,Procedurally generated seed game number 176.,This is a deterministic sample game row 176 for coursework testing.,2025-02-13,22.25,false,90,79494,20383,16,https://example.com/game/100176,https://cdn.example.com/images/100176.jpg,true,false,true,Adventure|Casual,Sandbox,Online Co-op,Bethesda|PlayFrame,Paradox|Ubisoft
100177,Steam Seed Game 177,Procedurally generated seed game number 177.,This is a deterministic sample game row 177 for coursework testing.,2009-09-28,26.2,false,71,199146,33854,0,https://example.com/game/100177,https://cdn.example.com/images/100177.jpg,true,true,false,Action|Casual,Multiplayer|Open World,Cloud Saves|Controller Support|Single-player,CD Projekt Red,EA
100178,Steam Seed Game 178,Procedurally generated seed game number 178.,This is a deterministic sample game row 178 for coursework testing.,2025-08-04,14.34,false,63,121742,33108,0,https://example.com/game/100178,https://cdn.example.com/images/100178.jpg,true,true,false,Action|Indie,Singleplayer,Cloud Saves|Controller Support,Nova Labs,Global Games|Indie Publish
100179,Steam Seed Game 179,Procedurally generated seed game number 179.,This is a deterministic sample game row 179 for coursework testing.,2010-10-20,42.25,false,58,7245,25338,0,https://example.com/game/100179,https://cdn.example.com/images/100179.jpg,true,false,false,RPG,Sandbox|Singleplayer,Cloud Saves|Controller Support|Online Co-op,Indie Forge|Valve,Paradox
100180,Steam Seed Game 180,Procedurally generated seed game number 180.,This is a deterministic sample game row 180 for coursework testing.,2005-03-11,37.67,false,59,186890,46494,16,https://example.com/game/100180,https://cdn.example.com/images/100180.jpg,true,true,false,Adventure|Indie|Strategy,Open World|Pixel Graphics|Singleplayer,Controller Support|Steam Achievements,Valve,Global Games|Indie Publish
100181,Steam Seed Game 181,Procedurally generated seed game number 181.,This is a deterministic sample game row 181 for coursework testing.,2015-10-22,0,true,57,167978,21313,0,https://example.com/game/100181,https://cdn.example.com/images/100181.jpg,true,false,false,Indie|Strategy,Co-op|Sandbox|Singleplayer,Single-player,PlayFrame|Ubisoft,Global Games
100182,Steam Seed Game 182,Procedurally generated seed game number 182.,This is a deterministic sample game row 182 for coursework testing.,2010-10-27,26.05,false,87,9308,38214,0,https://example.com/game/100182,https://cdn.example.com/images/100182.jpg,true,true,false,RPG|Simulation|Strategy,Co-op|Story Rich,Cloud Saves|Controller Support|Steam Achievements,CD Projekt Red|Nova Labs,Ubisoft
100183,Steam Seed Game 183,Procedurally generated seed game number 183.,This is a deterministic sample game row 183 for coursework testing.,2021-04-07,46.48,false,51,178232,22001,0,https://example.com/game/100183,https://cdn.example.com/images/100183.jpg,true,false,false,Action|RPG|Strategy,Open World|Story Rich,Cloud Saves|Steam Achievements,Indie Forge|Ubisoft,Paradox|Valve
100184,Steam Seed Game 184,Procedurally generated seed game number 184.,This is a deterministic sample game row 184 for coursework testing.,2018-12-03,0,true,52,131247,7857,12,https://example.com/game/100184,https://cdn.example.com/images/100184.jpg,true,true,false,Adventure|Simulation|Strategy,Co-op|Multiplayer|Singleplayer|Story Rich,Cloud Saves|Controller Support,Ubisoft,Valve
100185,Steam Seed Game 185,Procedurally generated seed game number 185.,This is a deterministic sample game row 185 for coursework testing.,2012-01-12,3.26,false,57,54938,49890,12,https://example.com/game/100185,https://cdn.example.com/images/100185.jpg,true,true,false,Simulation,Multiplayer|Pixel Graphics,Cloud Saves,Bethesda|PlayFrame,Global Games|Paradox
100186,Steam Seed Game 186,Procedurally generated seed game number 186.,This is a deterministic sample game row 186 for coursework testing.,2021-05-22,3.79,false,60,198453,34806,16,https://example.com/game/100186,https://cdn.example.com/images/100186.jpg,true,false,true,Action,Story Rich,Cloud Saves|Online Co-op|Steam Achievements,CD Projekt Red|Ubisoft,Paradox
100187,Steam Seed Game 187,Procedurally generated seed game number 187.,This is a deterministic sample game row 187 for coursework testing.,2023-06-24,0,true,58,119568,47704,0,https://example.com/game/100187,https://cdn.example.com/images/100187.jpg,true,true,true,Casual|Simulation|Strategy,Open World|Pixel Graphics|Singleplayer|Story Rich,Cloud Saves|Online Co-op,CD Projekt Red|Valve,Global Games
100188,Steam Seed Game 188,Procedurally generated seed game number 188.,This is a deterministic sample game row 188 for coursework testing.,2016-04-26,23.89,false,81,9844,24593,12,https://example.com/game/100188,https://cdn.example.com/images/100188.jpg,true,true,false,Indie|Simulation|Strategy,Co-op,Single-player,Valve,Paradox
100189,Steam Seed Game 189,Procedurally generated seed game number 189.,This is a deterministic sample game row 189 for coursework testing.,2015-08-23,14.7,false,83,165282,614,0,https://example.com/game/100189,https://cdn.example.com/images/100189.jpg,true,false,false,Adventure|Indie,Story Rich,Controller Support|Online Co-op|Steam Achievements,Indie Forge,Ubisoft
100190,Steam Seed Game 190,Procedurally generated seed game number 190.,This is a deterministic sample game row 190 for coursework testing.,2018-08-29,17.98,false,73,52917,23461,0,https://example.com/game/100190,https://cdn.example.com/images/100190.jpg,true,false,false,Adventure|RPG|Strategy,Co-op,Controller Support|Online Co-op,CD Projekt Red|Valve,Global Games
100191,Steam Seed Game 191,Procedurally generated seed game number 191.,This is a deterministic sample game row 191 for coursework testing.,2020-01-03,57.11,false,89,134190,4923,0,https://example.com/game/100191,https://cdn.example.com/images/100191.jpg,true,true,false,Action|Indie|Strategy,Open World|Pixel Graphics,Controller Support|Single-player,Nova Labs,Valve
100192,Steam Seed Game 192,Procedurally generated seed game number 192.,This is a deterministic sample game row 192 for coursework testing.,2014-07-22,8.4,false,88,12079,638,12,https://example.com/game/100192,https://cdn.example.com/images/100192.jpg,true,true,false,Indie,Open World|Sandbox,Cloud Saves|Steam Achievements,Ubisoft,EA|Valve
100193,Steam Seed Game 193,Procedurally generated seed game number 193.,This is a deterministic sample game row 193 for coursework testing.,2023-09-30,51.48,false,91,110606,42527,0,https://example.com/game/100193,https://cdn.example.com/images/100193.jpg,true,false,false,Action,Sandbox|Story Rich,Online Co-op,Bethesda,Indie Publish|Paradox
100194,Steam Seed Game 194,Procedurally generated seed game number 194.,This is a deterministic sample game row 194 for coursework testing.,2018-09-18,0,true,83,190701,8567,18,https://example.com/game/100194,https://cdn.example.com/images/100194.jpg,true,false,true,Action|Adventure,Multiplayer|Open World|Pixel Graphics|Story Rich,Cloud Saves|Single-player|Steam Achievements,PlayFrame,Global Games|Indie Publish
100195,Steam Seed Game 195,Procedurally generated seed game number 195.,This is a deterministic sample game row 195 for coursework testing.,2019-11-04,30.46,false,82,177336,42040,0,https://example.com/game/100195,https://cdn.example.com/images/100195.jpg,true,false,true,RPG|Simulation,Multiplayer,Cloud Saves|Controller Support|Online Co-op,Valve,EA|Ubisoft
100196,Steam Seed Game 196,Procedurally generated seed game number 196.,This is a deterministic sample game row 196 for coursework testing.,2009-12-30,24.57,false,92,61653,5171,16,https://example.com/game/100196,https://cdn.example.com/images/100196.jpg,true,true,false,Adventure|Simulation,Multiplayer|Open World|Pixel Graphics|Story Rich,Controller Support,Valve,Paradox|Valve
100197,Steam Seed Game 197,Procedurally generated seed game number 197.,This is a deterministic sample game row 197 for coursework testing.,2022-10-05,38.28,false,59,133307,36858,18,https://example.com/game/100197,https://cdn.example.com/images/100197.jpg,true,true,true,Indie,Multiplayer|Open World|Sandbox|Singleplayer,Controller Support|Steam Achievements,Bethesda|PlayFrame,Valve
100198,Steam Seed Game 198,Procedurally generated seed game number 198.,This is a deterministic sample game row 198 for coursework testing.,2023-08-13,48.59,false,75,136885,24508,0,https://example.com/game/100198,https://cdn.example.com/images/100198.jpg,true,false,true,Action|Casual|RPG,Multiplayer|Pixel Graphics|Singleplayer|Story Rich,Cloud Saves|Online Co-op,Valve,EA|Paradox
100199,Steam Seed Game 199,Procedurally generated seed game number 199.,This is a deterministic sample game row 199 for coursework testing.,2014-04-19,0,true,80,176247,38593,18,https://example.com/game/100199,https://cdn.example.com/images/100199.jpg,true,false,false,Casual,Co-op|Pixel Graphics|Singleplayer|Story Rich,Cloud Saves|Single-player,Indie Forge|Nova Labs,EA|Indie Publish
100200,Steam Seed Game 200,Procedurally generated seed game number 200.,This is a deterministic sample game row 200 for coursework testing.,2007-11-18,0,true,82,157479,39730,16,https://example.com/game/100200,https://cdn.example.com/images/100200.jpg,true,false,false,Adventure|Simulation,Co-op|Open World|Singleplayer|Story Rich,Cloud Saves|Steam Achievements,CD Projekt Red|Nova Labs,Paradox
100201,Steam Seed Game 201,Procedurally generated seed game number 201.,This is a deterministic sample game row 201 for coursework testing.,2011-09-15,34.21,false,60,186663,48293,0,https://example.com/game/100201,https://cdn.example.com/images/100201.jpg,true,false,false,Casual|Indie|RPG,Co-op|Story Rich,Online Co-op|Steam Achievements,Indie Forge,Global Games|Valve
100202,Steam Seed Game 202,Procedurally generated seed game number 202.,This is a deterministic sample game row 202 for coursework testing.,2019-12-19,41.42,false,93,140009,18743,18,https://example.com/game/100202,https://cdn.example.com/images/100202.jpg,true,true,false,Action|Casual,Multiplayer,Online Co-op|Single-player,CD Projekt Red,EA|Ubisoft
100203,Steam Seed Game 203,Procedurally generated seed game number 203.,This is a deterministic sample game row 203 for coursework testing.,2020-06-28,14.62,false,74,8518,23511,12,https://example.com/game/100203,https://cdn.example.com/images/100203.jpg,true,true,false,Action|Simulation,Sandbox|Story Rich,Controller Support|Online Co-op|Steam Achievements,Nova Labs|PlayFrame,Paradox
100204,Steam Seed Game 204,Procedurally generated seed game number 204.,This is a deterministic sample game row 204 for coursework testing.,2020-05-14,34.46,false,40,194998,16476,0,https://example.com/game/100204,https://cdn.example.com/images/100204.jpg,true,false,true,Simulation,Open World|Sandbox|Singleplayer|Story Rich,Cloud Saves|Online Co-op|Steam Achievements,PlayFrame,EA
100205,Steam Seed Game 205,Procedurally generated seed game number 205.,This is a deterministic sample game row 205 for coursework testing.,2005-11-29,34.72,false,48,42236,38277,16,https://example.com/game/100205,https://cdn.example.com/images/100205.jpg,true,true,true,Action|Strategy,Multiplayer|Sandbox|Singleplayer|Story Rich,Cloud Saves|Single-player,Bethesda|Indie Forge,Ubisoft|Valve
100206,Steam Seed Game 206,Procedurally generated seed game number 206.,This is a deterministic sample game row 206 for coursework testing.,2006-07-13,12.07,false,74,140830,26443,0,https://example.com/game/100206,https://cdn.example.com/images/100206.jpg,true,false,false,Strategy,Singleplayer|Story Rich,Cloud Saves|Steam Achievements,CD Projekt Red|Indie Forge,Indie Publish|Valve
100207,Steam Seed Game 207,Procedurally generated seed game number 207.,This is a deterministic sample game row 207 for coursework testing.,2025-04-15,55.35,false,55,10503,44736,16,https://example.com/game/100207,https://cdn.example.com/images/100207.jpg,true,true,true,Action|Adventure,Co-op|Multiplayer|Open World|Sandbox,Controller Support|Online Co-op|Steam Achievements,Ubisoft,Ubisoft
100208,Steam Seed Game 208,Procedurally generated seed game number 208.,This is a deterministic sample game row 208 for coursework testing.,2022-05-07,3.41,false,44,55305,43936,0,https://example.com/game/100208,https://cdn.example.com/images/100208.jpg,true,true,true,Adventure|Casual|RPG,Singleplayer,Controller Support|Single-player|Steam Achievements,Valve,Global Games|Ubisoft
100209,Steam Seed Game 209,Procedurally generated seed game number 209.,This is a deterministic sample game row 209 for coursework testing.,2022-10-25,7.01,false,92,59725,16955,0,https://example.com/game/100209,https://cdn.example.com/images/100209.jpg,true,true,false,Adventure|Casual,Multiplayer|Open World|Pixel Graphics|Sandbox,Cloud Saves|Single-player|Steam Achievements,Nova Labs,Global Games
100210,Steam Seed Game 210,Procedurally generated seed game number 210.,This is a deterministic sample game row 210 for coursework testing.,2011-07-03,20.17,false,45,73848,28688,18,https://example.com/game/100210,https://cdn.example.com/images/100210.jpg,true,true,false,Adventure|Indie,Pixel Graphics,Cloud Saves,CD Projekt Red,Indie Publish|Ubisoft
100211,Steam Seed Game 211,Procedurally generated seed game number 211.,This is a deterministic sample game row 211 for coursework testing.,2025-07-03,52.42,false,81,97863,735,0,https://example.com/game/100211,https://cdn.example.com/images/100211.jpg,true,false,false,Casual|RPG|Simulation,Multiplayer,Cloud Saves,Indie Forge|Nova Labs,Ubisoft
100212,Steam Seed Game 212,Procedurally generated seed game number 212.,This is a deterministic sample game row 212 for coursework testing.,2012-09-17,54.61,false,94,134412,9340,12,https://example.com/game/100212,https://cdn.example.com/images/100212.jpg,true,false,true,RPG,Co-op|Open World,Single-player,PlayFrame,Indie Publish
100213,Steam Seed Game 213,Procedurally generated seed game number 213.,This is a deterministic sample game row 213 for coursework testing.,2020-01-25,0,true,46,51801,47557,12,https://example.com/game/100213,https://cdn.example.com/images/100213.jpg,true,true,false,Adventure|Indie|Strategy,Sandbox|Story Rich,Single-player,Indie Forge|Valve,Ubisoft
100214,Steam Seed Game 214,Procedurally generated seed game number 214.,This is a deterministic sample game row 214 for coursework testing.,2011-11-10,11.68,false,76,95599,20736,12,https://example.com/game/100214,https://cdn.example.com/images/100214.jpg,true,false,true,Action|RPG,Pixel Graphics|Sandbox|Singleplayer,Online Co-op|Steam Achievements,Bethesda|Nova Labs,Global Games|Ubisoft
100215,Steam Seed Game 215,Procedurally generated seed game number 215.,This is a deterministic sample game row 215 for coursework testing.,2018-08-10,0,true,57,36750,35303,0,https://example.com/game/100215,https://cdn.example.com/images/100215.jpg,true,false,false,Strategy,Story Rich,Single-player,Nova Labs,EA|Indie Publish
100216,Steam Seed Game 216,Procedurally generated seed game number 216.,This is a deterministic sample game row 216 for coursework testing.,2017-02-08,47.18,false,63,102941,14639,0,https://example.com/game/100216,https://cdn.example.com/images/100216.jpg,true,true,true,Indie|RPG|Strategy,Co-op|Multiplayer|Pixel Graphics|Sandbox,Cloud Saves|Single-player,Nova Labs,Indie Publish
100217,Steam Seed Game 217,Procedurally generated seed game number 217.,This is a deterministic sample game row 217 for coursework testing.,2017-09-10,58.15,false,87,191940,31691,12,https://example.com/game/100217,https://cdn.example.com/images/100217.jpg,true,false,true,Action|RPG,Co-op|Multiplayer|Open World|Singleplayer,Single-player,Indie Forge,Global Games|Paradox
100218,Steam Seed Game 218,Procedurally generated seed game number 218.,This is a deterministic sample game row 218 for coursework testing.,2019-07-19,43.1,false,73,166135,17928,12,https://example.com/game/100218,https://cdn.example.com/images/100218.jpg,true,false,false,Indie|Simulation|Strategy,Pixel Graphics|Story Rich,Single-player|Steam Achievements,Bethesda|CD Projekt Red,Global Games|Ubisoft
100219,Steam Seed Game 219,Procedurally generated seed game number 219.,This is a deterministic sample game row 219 for coursework testing.,2005-02-24,10.91,false,50,60340,5057,12,https://example.com/game/100219,https://cdn.example.com/images/100219.jpg,true,false,false,Indie|RPG|Strategy,Sandbox|Singleplayer,Cloud Saves|Single-player,Bethesda,Global Games|Valve
100220,Steam Seed Game 220,Procedurally generated seed game number 220.,This is a deterministic sample game row 220 for coursework testing.,2018-04-02,50.49,false,41,63926,2832,12,https://example.com/game/100220,https://cdn.example.com/images/100220.jpg,true,false,false,Simulation,Singleplayer|Story Rich,Cloud Saves|Online Co-op|Single-player,Ubisoft,Indie Publish
100221,Steam Seed Game 221,Procedurally generated seed game number 221.,This is a deterministic sample game row 221 for coursework testing.,2005-06-02,44.48,false,92,74355,5624,12,https://example.com/game/100221,https://cdn.example.com/images/100221.jpg,true,false,true,Adventure,Co-op|Pixel Graphics|Sandbox|Singleplayer,Cloud Saves|Online Co-op,Indie Forge,EA|Ubisoft
100222,Steam Seed Game 222,Procedurally generated seed game number 222.,This is a deterministic sample game row 222 for coursework testing.,2013-06-26,9.18,false,52,137075,33058,16,https://example.com/game/100222,https://cdn.example.com/images/100222.jpg,true,true,true,Adventure|RPG|Simulation,Singleplayer,Cloud Saves|Single-player,Valve,EA|Global Games
100223,Steam Seed Game 223,Procedurally generated seed game number 223.,This is a deterministic sample game row 223 for coursework testing.,2022-05-19,27.59,false,66,97142,2851,16,https://example.com/game/100223,https://cdn.example.com/images/100223.jpg,true,false,false,Adventure|RPG|Simulation,Multiplayer|Open World|Pixel Graphics|Sandbox,Online Co-op|Steam Achievements,CD Projekt Red|Nova Labs,Ubisoft
100224,Steam Seed Game 224,Procedurally generated seed game number 224.,This is a deterministic sample game row 224 for coursework testing.,2009-03-29,0,true,87,1914,37883,12,https://example.com/game/100224,https://cdn.example.com/images/100224.jpg,true,false,false,Action|Casual|Simulation,Open World|Pixel Graphics|Singleplayer|Story Rich,Online Co-op|Single-player,Indie Forge|PlayFrame,Indie Publish|Ubisoft
100225,Steam Seed Game 225,Procedurally generated seed game number 225.,This is a deterministic sample game row 225 for coursework testing.,2020-04-07,14.6,false,75,146211,31624,18,https://example.com/game/100225,https://cdn.example.com/images/100225.jpg,true,false,true,Strategy,Co-op|Open World|Sandbox|Story Rich,Controller Support|Online Co-op|Steam Achievements,PlayFrame,Paradox
100226,Steam Seed Game 226,Procedurally generated seed game number 226.,This is a deterministic sample game row 226 for coursework testing.,2016-05-27,22.28,false,75,161013,45687,0,https://example.com/game/100226,https://cdn.example.com/images/100226.jpg,true,false,false,Action|Indie|RPG,Multiplayer|Sandbox|Singleplayer|Story Rich,Cloud Saves|Controller Support,Valve,EA|Ubisoft
100227,Steam Seed Game 227,Procedurally generated seed game number 227.,This is a deterministic sample game row 227 for coursework testing.,2013-12-27,32.69,false,85,156673,3770,0,https://example.com/game/100227,https://cdn.example.com/images/100227.jpg,true,true,false,Indie,Multiplayer|Open World|Pixel Graphics|Singleplayer,Single-player,Indie Forge,Global Games
100228,Steam Seed Game 228,Procedurally generated seed game number 228.,This is a deterministic sample game row 228 for coursework testing.,2008-07-13,0,true,57,104759,23147,0,https://example.com/game/100228,https://cdn.example.com/images/100228.jpg,true,false,true,Adventure|Casual|Simulation,Co-op|Multiplayer,Cloud Saves|Single-player|Steam Achievements,Indie Forge|PlayFrame,Global Games|Ubisoft
100229,Steam Seed Game 229,Procedurally generated seed game number 229.,This is a deterministic sample game row 229 for coursework testing.,2014-01-23,17.87,false,66,132757,6982,12,https://example.com/game/100229,https://cdn.example.com/images/100229.jpg,true,false,false,Action|Simulation|Strategy,Co-op|Multiplayer|Open World,Cloud Saves|Controller Support|Steam Achievements,Bethesda|Indie Forge,EA|Ubisoft
100230,Steam Seed Game 230,Procedurally generated seed game number 230.,This is a deterministic sample game row 230 for coursework testing.,2024-05-02,0,true,47,67635,4432,18,https://example.com/game/100230,https://cdn.example.com/images/100230.jpg,true,false,true,Indie|RPG,Open World|Sandbox,Single-player|Steam Achievements,CD Projekt Red|Ubisoft,Paradox
100231,Steam Seed Game 231,Procedurally generated seed game number 231.,This is a deterministic sample game row 231 for coursework testing.,2017-06-09,30.15,false,62,57345,37603,0,https://example.com/game/100231,https://cdn.example.com/images/100231.jpg,true,false,false,Indie|RPG,Pixel Graphics|Story Rich,Online Co-op,Nova Labs,EA|Global Games
100232,Steam Seed Game 232,Procedurally generated seed game number 232.,This is a deterministic sample game row 232 for coursework testing.,2012-12-26,9.07,false,45,177210,43483,0,https://example.com/game/100232,https://cdn.example.com/images/100232.jpg,true,true,false,Action|Simulation,Sandbox,Cloud Saves|Steam Achievements,Indie Forge|Ubisoft,EA|Indie Publish
100233,Steam Seed Game 233,Procedurally generated seed game number 233.,This is a deterministic sample game row 233 for coursework testing.,2007-11-17,0,true,91,110983,31352,18,https://example.com/game/100233,https://cdn.example.com/images/100233.jpg,true,true,false,Action|Simulation|Strategy,Pixel Graphics|Sandbox|Singleplayer|Story Rich,Cloud Saves,PlayFrame|Ubisoft,Valve
100234,Steam Seed Game 234,Procedurally generated seed game number 234.,This is a deterministic sample game row 234 for coursework testing.,2012-04-19,52.11,false,51,143852,17231,12,https://example.com/game/100234,https://cdn.example.com/images/100234.jpg,true,true,true,Strategy,Co-op|Open World|Singleplayer|Story Rich,Controller Support|Online Co-op,PlayFrame|Ubisoft,Paradox|Ubisoft
100235,Steam Seed Game 235,Procedurally generated seed game number 235.,This is a deterministic sample game row 235 for coursework testing.,2017-12-01,49.4,false,86,70815,15458,18,https://example.com/game/100235,https://cdn.example.com/images/100235.jpg,true,true,false,Adventure|Casual|RPG,Sandbox|Story Rich,Controller Support,CD Projekt Red,EA|Paradox
100236,Steam Seed Game 236,Procedurally generated seed game number 236.,This is a deterministic sample game row 236 for coursework testing.,2022-08-13,17.3,false,94,148904,3131,16,https://example.com/game/100236,https://cdn.example.com/images/100236.jpg,true,false,false,Action|Indie,Multiplayer|Singleplayer,Controller Support|Single-player,PlayFrame|Ubisoft,Global Games|Ubisoft
100237,Steam Seed Game 237,Procedurally generated seed game number 237.,This is a deterministic sample game row 237 for coursework testing.,2012-09-20,0,true,47,92086,44542,0,https://example.com/game/100237,https://cdn.example.com/images/100237.jpg,true,false,false,Indie|RPG|Simulation,Open World|Sandbox,Controller Support|Steam Achievements,Bethesda|Valve,EA|Paradox
100238,Steam Seed Game 238,Procedurally generated seed game number 238.,This is a deterministic sample game row 238 for coursework testing.,2014-06-18,35.57,false,94,18752,5189,16,https://example.com/game/100238,https://cdn.example.com/images/100238.jpg,true,false,false,Strategy,Open World|Sandbox,Cloud Saves|Controller Support|Steam Achievements,Bethesda|Ubisoft,Global Games|Indie Publish
100239,Steam Seed Game 239,Procedurally generated seed game number 239.,This is a deterministic sample game row 239 for coursework testing.,2009-02-15,10.12,false,55,173595,16496,12,https://example.com/game/100239,https://cdn.example.com/images/100239.jpg,true,true,false,Action|Casual|Indie,Pixel Graphics|Singleplayer,Single-player,Bethesda,Valve
100240,Steam Seed Game 240,Procedurally generated seed game number 240.,This is a deterministic sample game row 240 for coursework testing.,2007-05-02,11.84,false,81,102245,20279,0,https://example.com/game/100240,https://cdn.example.com/images/100240.jpg,true,false,true,RPG,Pixel Graphics|Singleplayer|Story Rich,Cloud Saves,Valve,Global Games
100241,Steam Seed Game 241,Procedurally generated seed game number 241.,This is a deterministic sample game row 241 for coursework testing.,2015-09-06,52.63,false,57,143847,29158,12,https://example.com/game/100241,https://cdn.example.com/images/100241.jpg,true,true,false,Indie,Co-op|Sandbox,Cloud Saves|Controller Support,Bethesda|Ubisoft,Valve
100242,Steam Seed Game 242,Procedurally generated seed game number 242.,This is a deterministic sample game row 242 for coursework testing.,2008-06-29,3.0,false,92,198832,8937,0,https://example.com/game/100242,https://cdn.example.com/images/100242.jpg,true,false,false,Adventure|Strategy,Story Rich,Controller Support|Steam Achievements,Nova Labs,Indie Publish|Ubisoft
100243,Steam Seed Game 243,Procedurally generated seed game number 243.,This is a deterministic sample game row 243 for coursework testing.,2009-03-25,34.94,false,65,65558,10705,0,https://example.com/game/100243,https://cdn.example.com/images/100243.jpg,true,true,false,Adventure|Casual|Indie,Multiplayer|Open World|Pixel Graphics|Singleplayer,Cloud Saves|Online Co-op|Steam Achievements,Bethesda|CD Projekt Red,EA
100244,Steam Seed Game 244,Procedurally generated seed game number 244.,This is a deterministic sample game row 244 for coursework testing.,2018-11-09,42.92,false,71,49277,21018,18,https://example.com/game/100244,https://cdn.example.com/images/100244.jpg,true,true,true,RPG,Co-op,Online Co-op,Ubisoft,EA|Paradox
100245,Steam Seed Game 245,Procedurally generated seed game number 245.,This is a deterministic sample game row 245 for coursework testing.,2005-05-01,22.48,false,59,130701,24344,0,https://example.com/game/100245,https://cdn.example.com/images/100245.jpg,true,false,false,Action|Indie,Multiplayer|Sandbox|Singleplayer,Controller Support|Single-player,CD Projekt Red|Nova Labs,Paradox|Valve
100246,Steam Seed Game 246,Procedurally generated seed game number 246.,This is a deterministic sample game row 246 for coursework testing.,2013-08-19,28.24,false,87,8834,13058,12,https://example.com/game/100246,https://cdn.example.com/images/100246.jpg,true,false,true,Action|Indie,Pixel Graphics|Sandbox,Cloud Saves|Single-player|Steam Achievements,PlayFrame,Ubisoft
100247,Steam Seed Game 247,Procedurally generated seed game number 247.,This is a deterministic sample game row 247 for coursework testing.,2024-11-27,0,true,82,57141,7405,0,https://example.com/game/100247,https://cdn.example.com/images/100247.jpg,true,true,true,Indie,Multiplayer|Open World|Sandbox|Singleplayer,Cloud Saves|Controller Support|Single-player,Valve,Global Games|Indie Publish
100248,Steam Seed Game 248,Procedurally generated seed game number 248.,This is a deterministic sample game row 248 for coursework testing.,2008-07-15,42.09,false,61,199164,40973,0,https://example.com/game/100248,https://cdn.example.com/images/100248.jpg,true,false,false,Action,Co-op|Singleplayer|Story Rich,Online Co-op,CD Projekt Red|Ubisoft,EA|Paradox
100249,Steam Seed Game 249,Procedurally generated seed game number 249.,This is a deterministic sample game row 249 for coursework testing.,2008-01-09,5.24,false,85,114738,36641,0,https://example.com/game/100249,https://cdn.example.com/images/100249.jpg,true,false,false,Indie|Simulation,Co-op|Open World|Sandbox|Singleplayer,Controller Support|Steam Achievements,Valve,Paradox
100250,Steam Seed Game 250,Procedurally generated seed game number 250.,This is a deterministic sample game row 250 for coursework testing.,2015-03-09,0,true,80,132683,24845,16,https://example.com/game/100250,https://cdn.example.com/images/100250.jpg,true,true,false,Action|RPG|Simulation,Co-op|Sandbox|Singleplayer,Controller Support|Single-player,Indie Forge,EA|Indie Publish
